항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,입항일시,출항일시,CIQ수속일자,수리일시,항해구분,MRN 번호,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,"외항:한국인선원수
내항:해기사선원수","외항:외국인선원수
내항:보통선원수",승무원승선수,승무원하선수,승객승선수,승객하선수,승객,예선,도선,부선호출부호1,부선호출부호2
부산,9V2689,ACER ARROW,2024,001,최종,외항,입항,"35,503",2024-10-21 22:05,2024-10-22 11:12,2024-10-21 22:05,2024-10-25 10:11,기타,24GBPL1037I,MFL,01,신항 다목적부두연결잔교,CALLAO,TIANJIN XINGANG PT,산물선(벌크선),,19,1,1,,,,Y,Y,,
부산,081791,15대신호,2024,050,최종,내항,입항,149,2024-10-21 22:10,2024-10-24 05:05,,2024-10-25 13:03,기타,,MW5,01,5물량장 1선석,마산,마산,석유제품 운반선,3,0,0,0,0,0,0,N,N,,
부산,081791,15대신호,2024,050,최종,내항,출항,149,2024-10-21 22:10,2024-10-24 05:05,,2024-10-25 13:03,기타,,MW5,01,5물량장 1선석,마산,마산,석유제품 운반선,3,0,0,0,0,0,0,N,N,,
부산,DSRB4,SJ HONOR,2024,008,최종,외항,출항,"1,545",2024-10-21 22:10,2024-10-23 14:48,2024-10-23 14:48,2024-10-23 16:51,기타,24SMSJDJ08E,MBE,Q1,감만부두 동측안벽 1 선석,포항,SAKAI,일반화물선,2,9,1,1,,,,Y,Y,,
부산,DSRB4,SJ HONOR,2024,008,최종,외항,입항,"1,545",2024-10-21 22:10,2024-10-23 14:48,2024-10-21 22:10,2024-10-23 16:51,기타,24SMSJAJ08I,WAN,03,남외항 N-3박지,광양,SAKAI,일반화물선,2,9,1,1,,,,Y,Y,,
부산,V7A4733,YASA DIAMOND,2024,002,최종,외항,입항,"49,504",2024-10-21 22:12,2024-10-23 13:34,2024-10-21 22:12,2024-10-23 16:31,기타,24POSLB226I,WAN,05,남외항 N-5박지,OCEAN DISTRICT,MAIZURU,산물선(벌크선),,21,,,,,,N,N,,
부산,V7A4733,YASA DIAMOND,2024,002,최종,외항,출항,"49,504",2024-10-21 22:12,2024-10-23 13:34,2024-10-23 13:34,2024-10-23 16:31,기타,24POSLB227E,WAN,05,남외항 N-5박지,HAY POINT,MAIZURU,산물선(벌크선),,21,,,,,,N,N,,
부산,V3LS3,JOYO 1,2024,007,최종,외항,입항,"5,415",2024-10-21 22:14,2024-10-23 19:10,2024-10-21 20:00,2024-10-28 09:47,기타,24SPSWC105I,MK6,03,감천 6부두 3선석,OSAKA,KAWASAKI,일반화물선,,16,5,5,,,,Y,Y,,
부산,V3LS3,JOYO 1,2024,007,최종,외항,출항,"5,415",2024-10-21 22:14,2024-10-23 19:10,2024-10-23 18:00,2024-10-28 09:48,기타,24SPSWC105E,MK6,03,감천 6부두 3선석,울산,KAWASAKI,일반화물선,,16,5,5,,,,Y,Y,,
부산,190026,부광1호,2024,098,최종,내항,출항,995,2024-10-21 22:20,2024-10-22 08:45,,2024-10-24 10:19,기타,,MSN,02,신항 1부두 2선석,울산,여천항,석유제품 운반선,4,4,0,0,0,0,0,N,N,,
부산,190026,부광1호,2024,098,최종,내항,입항,995,2024-10-21 22:20,2024-10-22 08:45,,2024-10-24 09:27,기타,,WAU,01,신항 U-1 정박지,울산,여천항,석유제품 운반선,4,4,0,0,0,0,0,N,N,,
부산,200035,우원호,2024,070,최종,내항,입항,497,2024-10-21 22:25,2024-10-22 14:55,,2024-10-25 11:18,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,200035,우원호,2024,070,최종,내항,출항,497,2024-10-21 22:25,2024-10-22 14:55,,2024-10-25 11:18,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,DSFT8,KMTC PUSAN,2024,014,최종,외항,출항,"16,717",2024-10-21 22:35,2024-10-23 20:00,2024-10-23 20:00,2024-10-24 08:59,기타,24KMTC4288E,MBR,E2,신감만부두 2선석,HO CHI MINH CITY,XIAMEN,풀컨테이너선,,19,5,6,,,,Y,Y,,
부산,DSFT8,KMTC PUSAN,2024,014,최종,외항,입항,"16,717",2024-10-21 22:35,2024-10-23 20:00,2024-10-21 22:35,2024-10-24 08:59,기타,24KMTC4287I,MBR,E2,신감만부두 2선석,광양,XIAMEN,풀컨테이너선,,20,5,6,,,,Y,Y,,
부산,060333,15영신,2024,603,최종,내항,입항,40,2024-10-21 23:10,2024-10-22 08:30,,2024-11-26 16:19,기타,,*WN,01,남항 물량장,기타항,기타항,기타선,1,1,0,0,0,0,0,N,N,,
부산,060333,15영신,2024,603,최종,내항,출항,40,2024-10-21 23:10,2024-10-22 08:30,,2024-11-26 16:19,기타,,*WN,01,남항 물량장,기타항,기타항,기타선,1,1,0,0,0,0,0,N,N,,
부산,170008,안젤라,2024,019,최초,내항,출항,81,2024-10-21 23:10,2024-10-22 12:00,,,기타,,WAN,05,남외항 N-5박지,기타항,기타항,원유운반선,1,3,0,0,0,0,0,N,N,,
부산,170008,안젤라,2024,019,최초,내항,입항,81,2024-10-21 23:10,2024-10-22 12:00,,,기타,,WAN,05,남외항 N-5박지,기타항,기타항,원유운반선,1,3,0,0,0,0,0,N,N,,
부산,224820,대일,2024,033,최종,내항,입항,293,2024-10-21 23:25,2024-10-23 23:15,,2024-10-24 09:46,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,3,3,0,0,0,0,0,N,N,,
부산,224820,대일,2024,033,최종,내항,출항,293,2024-10-21 23:25,2024-10-23 23:15,,2024-10-24 09:46,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,3,3,0,0,0,0,0,N,N,,
부산,191072,HESED,2024,008,최종,내항,출항,"1,686",2024-10-21 23:30,2024-10-22 01:20,2024-10-22 01:20,2024-10-22 10:27,기타,,WAO,02,O박지 O2 묘지,동해,여천항,일반화물선,5,5,,,,,,N,N,,
부산,191072,HESED,2024,008,최종,내항,입항,"1,686",2024-10-21 23:30,2024-10-22 01:20,2024-10-21 23:30,2024-10-22 10:27,기타,,WAO,02,O박지 O2 묘지,동해,여천항,일반화물선,5,5,,,,,,N,N,,
부산,971598,제7001신정호,2024,025,최종,내항,출항,757,2024-10-22 00:00,2024-10-22 00:00,,1950-01-01 00:00,,,MWB,01,봉래동물량장,,,철강재운반용 부선,,,,,,,,,,,
부산,971598,제7001신정호,2024,025,최종,내항,입항,757,2024-10-22 00:00,2024-10-22 00:00,,1950-01-01 00:00,,,MWB,01,봉래동물량장,,,철강재운반용 부선,,,,,,,,,,,
부산,9V7740,PACIFIC SINGAPORE,2024,034,최종,외항,입항,"7,464",2024-10-22 00:02,2024-10-23 05:39,2024-10-22 00:02,2024-10-23 09:31,기타,24SNKO4445I,MBR,04,감만부두 4선석(신선대감만터미널),IYOMISHIMA,MIZUSHIMA,풀컨테이너선,,17,,,,,,Y,Y,,
부산,9V7740,PACIFIC SINGAPORE,2024,034,최종,외항,출항,"7,464",2024-10-22 00:02,2024-10-23 05:39,2024-10-23 05:39,2024-10-23 09:31,기타,24SNKO4527E,MS6,03,신항 6부두 3선석,IYOMISHIMA,MIZUSHIMA,풀컨테이너선,,17,,,,,,Y,Y,,
부산,A8JX3,MSC KILIMANJARO IV,2024,004,최종,외항,출항,"40,110",2024-10-22 00:59,2024-10-22 13:29,2024-10-22 14:00,2024-10-23 09:17,기타,24MSCU2034E,MSN,01,신항 1부두 1선석,TANJUNG PELEPAS,"NAGOYA, AICHI",풀컨테이너선,,23,1,1,,,,Y,Y,,
부산,A8JX3,MSC KILIMANJARO IV,2024,004,최종,외항,입항,"40,110",2024-10-22 00:59,2024-10-22 13:29,2024-10-22 01:00,2024-10-22 09:41,기타,24MSCU4454I,MSN,01,신항 1부두 1선석,VUNG TAU,"NAGOYA, AICHI",풀컨테이너선,,23,1,1,,,,Y,Y,,
부산,070606,신성호,2024,083,최종,내항,입항,149,2024-10-22 01:00,2024-10-22 22:20,,2024-10-25 17:07,기타,,MW5,01,5물량장 1선석,광양,울산,석유제품 운반선,3,0,0,0,0,0,0,N,N,,
부산,070606,신성호,2024,083,최종,내항,출항,149,2024-10-22 01:00,2024-10-22 22:20,,2024-10-25 17:07,기타,,MW5,01,5물량장 1선석,광양,울산,석유제품 운반선,3,0,0,0,0,0,0,N,N,,
부산,DSPF5,TAELIM JASMINE,2024,106,최종,외항,입항,465,2024-10-22 01:00,2024-10-22 20:30,2024-10-22 01:30,2024-10-22 12:59,기타,24SYSPE106I,MK4,01,감천 4부두 1선석(국제수산물부두),SHIMONOSEKI,SHIMONOSEKI,냉동.냉장선,4,4,,,,,,N,N,,
부산,DSPF5,TAELIM JASMINE,2024,106,최종,외항,출항,465,2024-10-22 01:00,2024-10-22 20:30,2024-10-22 19:00,2024-10-23 10:39,기타,24SYSPB106E,MK4,01,감천 4부두 1선석(국제수산물부두),SHIMONOSEKI,SHIMONOSEKI,냉동.냉장선,4,4,,,,,,N,N,,
부산,130037,11송원호,2024,071,최종,내항,입항,534,2024-10-22 01:10,2024-10-26 03:25,,2024-10-28 10:03,기타,,MW5,01,5물량장 1선석,기타항,울산,석유제품 운반선,4,1,0,0,0,0,0,N,N,,
부산,130037,11송원호,2024,071,최종,내항,출항,534,2024-10-22 01:10,2024-10-26 03:25,,2024-10-28 10:03,기타,,MW5,01,5물량장 1선석,기타항,울산,석유제품 운반선,4,1,0,0,0,0,0,N,N,,
부산,C6YY8,OPTIMA,2024,020,최종,외항,출항,"9,963",2024-10-22 01:15,2024-10-23 04:48,2024-10-23 04:48,2024-10-23 10:12,기타,24KMTC4320E,MBS,04,신선대부두 4선석,MANILA SOUTH HARBOUR,MANILA SOUTH HARBOUR,풀컨테이너선,,18,,,,,,Y,Y,,
부산,C6YY8,OPTIMA,2024,020,최종,외항,입항,"9,963",2024-10-22 01:15,2024-10-23 04:48,2024-10-22 01:15,2024-10-23 10:12,기타,24KMTC4319I,MBS,04,신선대부두 4선석,MANILA SOUTH HARBOUR,MANILA SOUTH HARBOUR,풀컨테이너선,,18,,,,,,Y,Y,,
부산,D7BH,PEGASUS TERA,2024,036,최종,외항,출항,"9,988",2024-10-22 01:54,2024-10-22 15:42,2024-10-22 15:42,2024-10-22 17:56,기타,24PCSLJ023E,MBR,04,감만부두 4선석(신선대감만터미널),YOKOHAMA,"NAGOYA, AICHI",풀컨테이너선,9,8,,,,,,Y,Y,,
부산,D7BH,PEGASUS TERA,2024,036,최종,외항,입항,"9,988",2024-10-22 01:54,2024-10-22 15:42,2024-10-22 01:54,2024-10-22 17:56,기타,24PCSLJ035I,MBR,04,감만부두 4선석(신선대감만터미널),YOKOHAMA,"NAGOYA, AICHI",풀컨테이너선,9,8,,,,,,Y,Y,,
부산,V7QJ9,HYUNDAI VOYAGER,2024,005,최종,외항,출항,"52,581",2024-10-22 01:54,2024-10-23 00:06,2024-10-23 00:06,2024-10-23 09:18,기타,24HDMU081AE,MS4,03,신항 4부두 3선석,LAZARO CARDENAS,SHANGHAI,풀컨테이너선,4,18,9,9,,,,Y,Y,,
부산,V7QJ9,HYUNDAI VOYAGER,2024,005,최종,외항,입항,"52,581",2024-10-22 01:54,2024-10-23 00:06,2024-10-22 01:54,2024-10-22 09:49,기타,24HDMUA436I,MS4,03,신항 4부두 3선석,LAZARO CARDENAS,SHANGHAI,풀컨테이너선,3,19,8,8,,,,Y,Y,,
부산,D7GH,HEUNG-A YOUNG,2024,038,최종,외항,입항,"9,599",2024-10-22 02:06,2024-10-23 05:30,2024-10-22 02:06,2024-10-23 10:17,기타,24HASL1819I,MBS,01,신선대부두 1선석,울산,VLADIVOSTOK,풀컨테이너선,7,11,,,,,,Y,Y,,
부산,D7GH,HEUNG-A YOUNG,2024,038,최종,외항,출항,"9,599",2024-10-22 02:06,2024-10-23 05:30,2024-10-23 05:30,2024-10-23 10:17,기타,24HASL1823E,MBS,01,신선대부두 1선석,울산,VLADIVOSTOK,풀컨테이너선,7,11,,,,,,Y,Y,,
부산,230014,23부광호,2024,082,최종,내항,입항,298,2024-10-22 02:10,2024-10-22 20:20,,2024-10-23 11:20,기타,,MW5,01,5물량장 1선석,울산,울산,기타 유조선,1,4,0,0,0,0,0,N,N,,
부산,230014,23부광호,2024,082,최종,내항,출항,298,2024-10-22 02:10,2024-10-22 20:20,,2024-10-23 11:20,기타,,MW5,01,5물량장 1선석,울산,울산,기타 유조선,1,4,0,0,0,0,0,N,N,,
부산,DSAJ3,PEGASUS DREAM,2024,011,최종,외항,출항,"9,924",2024-10-22 02:42,2024-10-23 06:00,2024-10-23 06:00,2024-10-28 11:00,기타,24PCSLJ022E,MB6,04,자성대부두 64선석,HAIPHONG,광양,풀컨테이너선,3,14,1,1,,,,Y,Y,,
부산,DSAJ3,PEGASUS DREAM,2024,011,최종,외항,입항,"9,924",2024-10-22 02:42,2024-10-23 06:00,2024-10-22 02:42,2024-10-28 11:00,기타,24PCSLJ034I,WAE,02,E박지 E2 묘지,HAIPHONG,광양,풀컨테이너선,4,13,1,1,,,,Y,Y,,
부산,3E5038,SUNNY LILAC,2024,027,최종,외항,출항,"9,940",2024-10-22 02:55,2024-10-23 18:56,2024-10-23 18:56,2024-10-24 10:13,기타,24KMTC4302E,MBS,02,신선대부두 2선석,울산,HITACHINAKA,풀컨테이너선,1,17,5,4,,,,Y,Y,,
부산,3E5038,SUNNY LILAC,2024,027,최종,외항,입항,"9,940",2024-10-22 02:55,2024-10-23 18:56,2024-10-22 02:55,2024-10-22 09:49,기타,24KMTC4301I,MS6,02,신항 6부두 2선석,울산,HITACHINAKA,풀컨테이너선,1,16,5,4,,,,Y,Y,,
부산,D7EW,HMM BLESSING,2024,004,최종,외항,출항,"114,023",2024-10-22 03:03,2024-10-23 12:58,2024-10-23 12:58,2024-10-24 10:07,기타,24HDMU092AE,MSN,02,신항 1부두 2선석,MANZANILLO,YANTIAN PT,풀컨테이너선,10,13,5,8,,,,Y,Y,,
부산,D7EW,HMM BLESSING,2024,004,최종,외항,입항,"114,023",2024-10-22 03:03,2024-10-23 12:58,2024-10-22 03:03,2024-10-22 09:46,기타,24HDMUA447I,MSN,02,신항 1부두 2선석,MANZANILLO,YANTIAN PT,풀컨테이너선,13,13,5,8,,,,Y,Y,,
부산,180003,세양프라임,2024,013,최종,내항,입항,"1,974",2024-10-22 03:30,2024-10-22 15:45,,2024-11-18 08:50,기타,,WAO,02,O박지 O2 묘지,목포,울산,케미칼 운반선,7,6,0,0,0,0,0,N,N,,
부산,180003,세양프라임,2024,013,최종,내항,출항,"1,974",2024-10-22 03:30,2024-10-22 15:45,,2024-11-18 08:50,기타,,WAO,02,O박지 O2 묘지,목포,울산,케미칼 운반선,7,6,0,0,0,0,0,Y,N,,
부산,190008,부광호,2024,104,최종,내항,출항,579,2024-10-22 03:30,2024-10-25 04:55,,2024-10-25 13:03,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,190008,부광호,2024,104,최종,내항,입항,579,2024-10-22 03:30,2024-10-25 04:55,,2024-10-25 13:03,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,5VHX4,MEDEA,2024,003,최종,외항,입항,"2,398",2024-10-22 03:36,2024-10-23 13:03,2024-10-22 03:36,2024-11-11 08:40,기타,24LSSPM731I,WAN,03,남외항 N-3박지,NAKHODKA,LONGKOU PT,일반화물선,,14,,,,,,N,N,,
부산,5VHX4,MEDEA,2024,003,최종,외항,출항,"2,398",2024-10-22 03:36,2024-10-23 13:03,2024-10-23 13:03,2024-11-11 08:40,기타,24LSSPM732E,WAN,03,남외항 N-3박지,NAKHODKA,LONGKOU PT,일반화물선,,14,,,,,,N,N,,
부산,170004,대진8006,2024,044,최종,내항,출항,411,2024-10-22 04:00,2024-10-22 23:00,,2024-10-23 08:40,기타,,MBD,01,동명부두 D1선석,기타항,기타항,압항 예선,5,6,0,0,0,0,0,N,N,170005,
부산,170004,대진8006,2024,044,최종,내항,입항,411,2024-10-22 04:00,2024-10-22 23:00,,2024-10-23 08:40,기타,,MBD,01,동명부두 D1선석,기타항,기타항,압항 예선,5,6,0,0,0,0,0,N,N,170005,
부산,130010,32대영호,2024,090,최종,내항,입항,200,2024-10-22 04:15,2024-10-22 23:35,,2024-10-23 10:53,기타,,MW5,01,5물량장 1선석,여수,여수,급유선,3,1,0,0,0,0,0,N,N,,
부산,130010,32대영호,2024,090,최종,내항,출항,200,2024-10-22 04:15,2024-10-22 23:35,,2024-10-23 10:53,기타,,OLD,01,동명호안,여수,여수,급유선,3,1,0,0,0,0,0,N,N,,
부산,010475,101해인호,2024,011,최종,내항,입항,113,2024-10-22 04:50,2024-10-22 12:30,,2024-10-30 13:02,기타,,WAN,01,남외항 N-1박지,기타항,기타항,기타 예선,1,2,0,0,0,0,0,N,N,090689,
부산,010475,101해인호,2024,011,최종,내항,출항,113,2024-10-22 04:50,2024-10-22 12:30,,2024-10-30 13:02,기타,,WAN,01,남외항 N-1박지,기타항,기타항,기타 예선,1,2,0,0,0,0,0,N,N,,
부산,947817,7창룡호,2024,003,최종,내항,입항,61,2024-10-22 05:00,2024-11-01 06:45,,2025-10-27 09:17,기타,,MWB,01,봉래동물량장,기타항,기타항,견인용예선,0,2,0,0,0,0,0,N,N,,
부산,947817,7창룡호,2024,003,최종,내항,출항,61,2024-10-22 05:00,2024-11-01 06:45,,2025-10-27 09:18,기타,,OLT,01,대교동호안,기타항,기타항,견인용예선,0,2,0,0,0,0,0,N,N,,
부산,130064,에이원,2024,065,최종,내항,출항,431,2024-10-22 05:45,2024-10-22 13:25,,2024-11-07 17:25,기타,,MW5,01,5물량장 1선석,울산,여천항,석유제품 운반선,4,3,0,0,0,0,0,N,N,,
부산,130064,에이원,2024,065,최종,내항,입항,431,2024-10-22 05:45,2024-10-22 13:25,,2024-11-07 17:25,기타,,MW5,01,5물량장 1선석,울산,여천항,석유제품 운반선,4,3,0,0,0,0,0,N,N,,
부산,V3DZ,EVER WISDOM,2024,001,최종,외항,출항,"1,997",2024-10-22 05:50,2024-10-24 13:48,2024-10-24 13:48,2024-10-31 10:50,기타,24LSSPM793E,MK7,01,감천 7부두 1선석,FUKAI,SHIMONOSEKI,일반화물선,,10,,,,,,Y,Y,,
부산,V3DZ,EVER WISDOM,2024,001,최종,외항,입항,"1,997",2024-10-22 05:50,2024-10-24 13:48,2024-10-22 05:50,2024-10-31 10:50,기타,24LSSPM792I,WAN,03,남외항 N-3박지,UNO,SHIMONOSEKI,일반화물선,,10,,,,,,Y,Y,,
부산,110048,포스7호,2024,015,최종,내항,출항,118,2024-10-22 05:55,2024-10-22 11:15,,2024-10-24 08:27,기타,,WAN,03,남외항 N-3박지,울산,군산,견인용예선,3,2,,,,,,N,N,060687,
부산,110048,포스7호,2024,015,최종,내항,입항,118,2024-10-22 05:55,2024-10-22 11:15,,2024-10-24 08:27,기타,,WAN,03,남외항 N-3박지,울산,군산,견인용예선,3,2,,,,,,N,N,060687,
부산,120061,12청경호,2024,030,최종,내항,출항,320,2024-10-22 06:00,2024-11-01 13:00,,2024-11-06 13:37,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,120061,12청경호,2024,030,최종,내항,입항,320,2024-10-22 06:00,2024-11-01 13:00,,2024-11-06 13:37,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,DSRI7,PANCON SUCCESS,2024,041,최종,외항,입항,"9,892",2024-10-22 06:00,2024-10-22 22:00,2024-10-22 06:00,2024-10-23 08:38,기타,24PCLUSK41I,MBR,04,감만부두 4선석(신선대감만터미널),SHIMIZU,울산,풀컨테이너선,9,8,,,,,,Y,Y,,
부산,DSRI7,PANCON SUCCESS,2024,041,최종,외항,출항,"9,892",2024-10-22 06:00,2024-10-22 22:00,2024-10-22 21:00,2024-10-23 08:38,기타,24PCLUSJ41E,MBR,04,감만부두 4선석(신선대감만터미널),TOYOHASHI,울산,풀컨테이너선,9,8,,,,,,Y,Y,,
부산,DSFP2,SUNNY SPRUCE,2024,041,최종,외항,입항,"3,981",2024-10-22 06:06,2024-10-23 05:12,2024-10-22 06:06,2024-10-23 10:12,기타,24KMTC4259I,MBR,E1,신감만부두 1선석,"FUKUYAMA, HIROSHIMA",MIZUSHIMA,풀컨테이너선,3,13,1,1,,,,Y,Y,,
부산,DSFP2,SUNNY SPRUCE,2024,041,최종,외항,출항,"3,981",2024-10-22 06:06,2024-10-23 05:12,2024-10-23 05:12,2024-10-23 10:12,기타,24KMTC4316E,MBR,E1,신감만부두 1선석,"FUKUYAMA, HIROSHIMA",MIZUSHIMA,풀컨테이너선,3,13,1,1,,,,Y,Y,,
부산,DSOU4,POS YOKOHAMA,2024,042,최종,외항,입항,"8,306",2024-10-22 06:18,2024-10-22 18:36,2024-10-22 06:18,2024-10-23 10:16,기타,24POBUCM04I,MBR,03,감만부두 3선석(신선대감만터미널),TOKYO,광양,풀컨테이너선,5,16,2,2,,,,Y,Y,,
부산,DSOU4,POS YOKOHAMA,2024,042,최종,외항,출항,"8,306",2024-10-22 06:18,2024-10-22 18:36,2024-10-22 18:36,2024-10-23 10:17,기타,24POBUCP05E,MBR,03,감만부두 3선석(신선대감만터미널),TOKYO,광양,풀컨테이너선,5,16,2,2,,,,Y,Y,,
부산,240026,비케이 25,2024,027,최종,내항,출항,427,2024-10-22 06:50,2024-10-24 09:23,,2024-10-24 15:50,기타,,MBE,Q2,감만부두 동측안벽 2선석,울산,여천항,석유제품 운반선,3,3,0,0,0,0,0,N,N,,
부산,240026,비케이 25,2024,027,최종,내항,입항,427,2024-10-22 06:50,2024-10-24 09:23,,2024-10-24 15:50,기타,,MW5,01,5물량장 1선석,울산,여천항,석유제품 운반선,3,3,0,0,0,0,0,N,N,,
부산,200024,세창비너스,2024,089,최종,내항,입항,"1,668",2024-10-22 07:00,2024-10-22 16:00,,2024-10-29 15:12,기타,,MSN,02,신항 1부두 2선석,여수,여수,석유제품 운반선,6,3,0,0,0,0,0,Y,N,,
부산,200024,세창비너스,2024,089,최종,내항,출항,"1,668",2024-10-22 07:00,2024-10-22 16:00,,2024-10-29 15:12,기타,,MSN,02,신항 1부두 2선석,여수,여수,석유제품 운반선,6,3,0,0,0,0,0,Y,N,,
부산,DSFS8,SEONG HEE,2024,130,최종,외항,입항,"8,076",2024-10-22 07:00,2024-10-22 21:00,2024-10-22 08:00,2024-10-23 08:38,기타,24PKFC1021I,MBF,11,국제여객터미널 11선석,SHIMONOSEKI,SHIMONOSEKI,국제카페리,26,,7,5,,,72,Y,Y,,
부산,DSFS8,SEONG HEE,2024,130,최종,외항,출항,"8,076",2024-10-22 07:00,2024-10-22 21:00,2024-10-22 17:30,2024-10-23 08:38,기타,24PKFC1022E,MBF,11,국제여객터미널 11선석,SHIMONOSEKI,SHIMONOSEKI,국제카페리,28,,7,5,113,72,113,Y,Y,,
부산,UFLQ,BUKHTA RUSSKAYA,2024,007,최종,외항,입항,"6,964",2024-10-22 07:00,2024-10-27 07:00,2024-10-22 08:00,2024-10-28 09:43,기타,24ARSPA072I,MK3,04,감천 3부두 4선석,DALIAN,VLADIVOSTOK,냉동.냉장선,,24,,,,,,Y,Y,,
부산,UFLQ,BUKHTA RUSSKAYA,2024,007,최종,외항,출항,"6,964",2024-10-22 07:00,2024-10-27 07:00,2024-10-27 06:00,2024-10-28 09:49,기타,24ARSPE074E,MK3,04,감천 3부두 4선석,DALIAN,VLADIVOSTOK,냉동.냉장선,,24,,,,,,Y,Y,,
부산,090441,9민성호,2024,100,최종,내항,입항,149,2024-10-22 07:10,2024-10-22 09:35,,2024-10-24 09:37,기타,,MW5,01,5물량장 1선석,기타항,기타항,급유선,2,1,0,0,0,0,0,N,N,,
부산,090441,9민성호,2024,100,최종,내항,출항,149,2024-10-22 07:10,2024-10-22 09:35,,2024-10-24 09:37,기타,,MW5,01,5물량장 1선석,기타항,기타항,급유선,2,1,0,0,0,0,0,N,N,,
부산,3EBO,XIANG REN,2024,037,최종,외항,출항,"6,102",2024-10-22 07:24,2024-10-23 07:20,2024-10-23 07:20,2024-10-28 11:03,기타,24PCSLJ026E,MBS,02,신선대부두 2선석,VLADIVOSTOK,VLADIVOSTOK,풀컨테이너선,,17,,,,,,Y,Y,,
부산,3EBO,XIANG REN,2024,037,최종,외항,입항,"6,102",2024-10-22 07:24,2024-10-23 07:20,2024-10-22 07:24,2024-10-28 11:03,기타,24PCSLJ020I,MBS,02,신선대부두 2선석,VLADIVOSTOK,VLADIVOSTOK,풀컨테이너선,,17,,,,,,Y,Y,,
부산,3EVC9,SKY HOPE,2024,019,최종,외항,출항,"9,742",2024-10-22 07:43,2024-10-22 17:30,2024-10-22 17:30,2024-10-23 10:12,기타,24CKCO1834E,MB6,04,자성대부두 64선석,인천,CHIBA,풀컨테이너선,8,8,1,1,,,,Y,Y,,
부산,3EVC9,SKY HOPE,2024,019,최종,외항,입항,"9,742",2024-10-22 07:43,2024-10-22 17:30,2024-10-22 07:43,2024-10-22 09:08,기타,24CKCO1014I,MB6,04,자성대부두 64선석,인천,CHIBA,풀컨테이너선,8,8,1,1,,,,Y,Y,,
부산,190013,재원 니케,2024,007,최종,내항,출항,"2,701",2024-10-22 07:57,2024-10-22 14:50,,2024-10-23 10:53,기타,,MB8,01,8부두 81선석,진해,인천,일반화물선,5,5,0,0,0,0,0,Y,Y,,
부산,190013,재원 니케,2024,007,최종,내항,입항,"2,701",2024-10-22 07:57,2024-10-22 14:50,,2024-10-23 10:53,기타,,MB8,01,8부두 81선석,진해,인천,일반화물선,5,5,0,0,0,0,0,Y,Y,,
부산,017035,세주프런티어호,2024,113,최종,내항,출항,"4,416",2024-10-22 08:00,2024-10-22 18:55,,2024-10-23 10:43,기타,,MK5,04,감천 5부두 4선석,제주,제주,산물선(벌크선),6,8,0,0,0,0,3,N,N,,
부산,017035,세주프런티어호,2024,113,최종,내항,입항,"4,416",2024-10-22 08:00,2024-10-22 18:55,,2024-10-22 12:59,기타,,MK5,04,감천 5부두 4선석,제주,제주,산물선(벌크선),6,8,0,0,0,0,12,N,N,,
부산,983224,지민501,2024,001,최종,내항,출항,0,2024-10-22 08:00,2024-10-24 08:00,,1950-01-01 00:00,,,MK5,07,해양조선,,,일반화물운반용 부선,,,,,,,,,,,
부산,983224,지민501,2024,001,최종,내항,입항,0,2024-10-22 08:00,2024-10-24 08:00,,1950-01-01 00:00,,,MK5,07,해양조선,,,일반화물운반용 부선,,,,,,,,,,,
부산,UBZN7,URGULL,2024,004,최종,외항,입항,"3,351",2024-10-22 08:00,2024-10-24 21:00,2024-10-22 09:00,2024-10-29 14:51,기타,24POMSM114I,MK3,01,감천 3부두 1선석,VLADIVOSTOK,VLADIVOSTOK,냉동.냉장선,,21,,,,,,Y,Y,,
부산,UBZN7,URGULL,2024,004,최종,외항,출항,"3,351",2024-10-22 08:00,2024-10-24 21:00,2024-10-24 20:00,2024-10-29 14:51,기타,24POMSM114E,MK3,01,감천 3부두 1선석,VLADIVOSTOK,VLADIVOSTOK,냉동.냉장선,,21,,,,,,Y,Y,,
부산,9V2273,SARI INDAH,2024,003,최종,외항,입항,"48,065",2024-10-22 08:24,2024-10-23 18:08,2024-10-22 09:24,2024-10-25 13:35,기타,24SEHAB162I,WAN,05,남외항 N-5박지,PRINCE RUPERT,MAIZURU,산물선(벌크선),,25,,,,,,N,N,,
