항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,입항일시,출항일시,CIQ수속일자,수리일시,항해구분,MRN 번호,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,"외항:한국인선원수
내항:해기사선원수","외항:외국인선원수
내항:보통선원수",승무원승선수,승무원하선수,승객승선수,승객하선수,승객,예선,도선,부선호출부호1,부선호출부호2
부산,HSB5886,SEA LIBERTY,2024,001,최종,외항,출항,"3,435",2024-02-09 22:24,2024-02-10 02:25,2024-02-10 02:25,2024-02-14 09:01,기타,24TFIVM011E,WAN,03,남외항 N-3박지,TAKASAGO,QINGDAO,LPG 운반선,,16,,,,,,N,N,,
부산,DSPF5,TAELIM JASMINE,2024,015,최종,외항,입항,465,2024-02-09 22:30,2024-02-13 20:30,2024-02-09 23:00,2024-02-14 08:46,기타,24SYSPE015I,MK4,01,감천 4부두 1선석(국제수산물부두),SHIMONOSEKI,SHIMONOSEKI,냉동.냉장선,4,4,,,,,,N,N,,
부산,DSPF5,TAELIM JASMINE,2024,015,최종,외항,출항,465,2024-02-09 22:30,2024-02-13 20:30,2024-02-13 19:00,2024-02-14 08:46,기타,24SYSPB015E,MK4,01,감천 4부두 1선석(국제수산물부두),SHIMONOSEKI,SHIMONOSEKI,냉동.냉장선,4,4,,,,,,N,N,,
부산,220044,영루,2024,016,최종,내항,입항,370,2024-02-09 23:30,2024-02-11 21:55,,2024-02-14 17:28,기타,,MW5,01,5물량장 1선석,광양,여수,석유제품 운반선,3,2,0,0,0,0,0,N,N,,
부산,220044,영루,2024,016,최종,내항,출항,370,2024-02-09 23:30,2024-02-11 21:55,,2024-02-14 17:28,기타,,MW5,01,5물량장 1선석,광양,여수,석유제품 운반선,3,2,0,0,0,0,0,N,N,,
부산,D7HE,SAWASDEE ATLANTIC,2024,002,최종,외항,출항,"18,051",2024-02-09 23:57,2024-02-13 15:24,2024-02-13 15:24,2024-02-15 08:35,기타,24SNKO0585E,MBS,05,신선대부두 5선석,울산,광양,풀컨테이너선,13,6,,,,,,Y,Y,,
부산,D7HE,SAWASDEE ATLANTIC,2024,002,최종,외항,입항,"18,051",2024-02-09 23:57,2024-02-13 15:24,2024-02-09 23:57,2024-02-15 08:35,기타,24SNKO0622I,WAN,04,남외항 N-4박지,울산,광양,풀컨테이너선,13,6,,,,,,Y,Y,,
부산,D7UJ,DONGJIN FORTUNE,2024,006,최종,외항,출항,"7,683",2024-02-10 00:01,2024-02-12 18:00,2024-02-12 15:00,2024-02-13 10:05,기타,24PCLUDJ06E,MB6,01,자성대부두 61선석,HIROSHIMA,울산,풀컨테이너선,5,13,,,,,,Y,Y,,
부산,D7UJ,DONGJIN FORTUNE,2024,006,최종,외항,입항,"7,683",2024-02-10 00:01,2024-02-12 18:00,2024-02-10 00:01,2024-02-13 10:05,기타,24PCLUDK06I,MB6,04,자성대부두 64선석,HIROSHIMA,울산,풀컨테이너선,5,13,,,,,,Y,Y,,
부산,954325,삼양505호,2024,012,최종,내항,입항,94,2024-02-10 00:55,2024-02-11 00:47,,2024-02-29 11:14,기타,,OLH,01,청학안벽,기타항,기타항,견인용예선,4,0,0,0,0,0,0,N,N,,
부산,954325,삼양505호,2024,012,최종,내항,출항,94,2024-02-10 00:55,2024-02-11 00:47,,2024-02-29 11:14,기타,,OLH,01,청학안벽,기타항,기타항,견인용예선,4,0,0,0,0,0,0,N,N,,
부산,216808,뉴일출봉,2024,006,최종,내항,입항,"1,693",2024-02-10 01:10,2024-02-14 17:30,,2024-02-16 11:20,기타,,WAO,02,O박지 O2 묘지,포항신항,광양,산물선(벌크선),5,5,0,0,0,0,0,N,N,,
부산,216808,뉴일출봉,2024,006,최종,내항,출항,"1,693",2024-02-10 01:10,2024-02-14 17:30,,2024-02-16 11:20,기타,,MDU,01,연합돌핀,포항신항,광양,산물선(벌크선),5,5,0,0,0,0,0,N,N,,
부산,230007,카리스(CHARIS),2024,013,최종,내항,입항,"1,461",2024-02-10 01:35,2024-02-10 21:30,,2024-02-13 11:59,기타,,WAO,02,O박지 O2 묘지,여수,울산,석유제품 운반선,5,5,0,0,0,0,0,Y,N,,
부산,230007,카리스(CHARIS),2024,013,최종,내항,출항,"1,461",2024-02-10 01:35,2024-02-10 21:30,,2024-02-13 11:59,기타,,WAO,02,O박지 O2 묘지,여수,울산,석유제품 운반선,5,5,0,0,0,0,0,Y,N,,
부산,130017,동방5호,2024,010,최종,내항,입항,556,2024-02-10 02:00,2024-02-12 11:15,,2024-02-13 13:11,기타,,MSN,02,신항 1부두 2선석,여천항,여천항,기타 유조선,4,2,0,0,0,0,0,N,N,,
부산,130017,동방5호,2024,010,최종,내항,출항,556,2024-02-10 02:00,2024-02-12 11:15,,2024-02-13 13:12,기타,,MW5,01,5물량장 1선석,여천항,여천항,기타 유조선,4,2,0,0,0,0,0,N,N,,
부산,VRUS2,SITC SHANGDE,2024,001,최종,외항,입항,"18,724",2024-02-10 02:00,2024-02-11 18:00,2024-02-10 02:00,2024-02-13 09:16,기타,24SCLK7537I,MBR,03,감만부두 3선석(신선대감만터미널),SHANGHAI,KOBE,풀컨테이너선,,19,,,,,,Y,Y,,
부산,VRUS2,SITC SHANGDE,2024,001,최종,외항,출항,"18,724",2024-02-10 02:00,2024-02-11 18:00,2024-02-11 18:00,2024-02-13 09:16,기타,24SCLK0040E,MBR,03,감만부두 3선석(신선대감만터미널),SHANGHAI,KOBE,풀컨테이너선,,19,,,,,,Y,Y,,
부산,210016,부광5호,2024,013,최종,내항,출항,"1,162",2024-02-10 02:30,2024-02-12 01:10,,2024-02-16 15:49,기타,,MW5,01,5물량장 1선석,여천항,여수,석유제품 운반선,4,4,0,0,0,0,0,Y,N,,
부산,210016,부광5호,2024,013,최종,내항,입항,"1,162",2024-02-10 02:30,2024-02-12 01:10,,2024-02-16 15:49,기타,,MW5,01,5물량장 1선석,여천항,여수,석유제품 운반선,4,4,0,0,0,0,0,Y,N,,
부산,3E2261,EAST ACE,2024,001,최종,외항,입항,"40,605",2024-02-10 02:45,2024-02-11 11:35,2024-02-10 02:45,2024-03-25 08:45,기타,24LSSPM113I,WAN,05,남외항 N-5박지,SONGXIA PT,VANINO,산물선(벌크선),,21,,,,,,N,N,,
부산,3E2261,EAST ACE,2024,001,최종,외항,출항,"40,605",2024-02-10 02:45,2024-02-11 11:35,2024-02-11 11:35,2024-03-25 08:45,기타,24LSSPM114E,WAN,05,남외항 N-5박지,SONGXIA PT,VANINO,산물선(벌크선),,21,,,,,,N,N,,
부산,105351,신흥,2024,019,최종,내항,입항,575,2024-02-10 03:35,2024-02-12 18:35,,2024-02-13 13:48,기타,,MW5,01,5물량장 1선석,호산항,울산,석유제품 운반선,5,2,0,0,0,0,0,N,N,,
부산,105351,신흥,2024,019,최종,내항,출항,575,2024-02-10 03:35,2024-02-12 18:35,,2024-02-13 13:48,기타,,OLD,01,동명호안,호산항,울산,석유제품 운반선,5,2,0,0,0,0,0,N,N,,
부산,146804,백경호,2024,010,최종,내항,입항,308,2024-02-10 03:50,2024-02-12 14:50,,2024-02-13 14:04,기타,,MW5,01,5물량장 1선석,기타항,포항신항,석유제품 운반선,4,0,0,0,0,0,0,N,N,,
부산,146804,백경호,2024,010,최종,내항,출항,308,2024-02-10 03:50,2024-02-12 14:50,,2024-02-13 14:06,기타,,MW5,01,5물량장 1선석,기타항,포항신항,석유제품 운반선,4,0,0,0,0,0,0,N,N,,
부산,230024,경성호,2024,013,최종,내항,출항,200,2024-02-10 04:00,2024-02-13 12:00,,2024-02-16 08:58,기타,,MW5,01,5물량장 1선석,기타항,여수,석유제품 운반선,3,0,0,0,0,0,0,N,N,,
부산,230024,경성호,2024,013,최종,내항,입항,200,2024-02-10 04:00,2024-02-13 12:00,,2024-02-16 08:58,기타,,MW5,01,5물량장 1선석,기타항,여수,석유제품 운반선,3,0,0,0,0,0,0,N,N,,
부산,100611,천진호,2024,012,최종,내항,입항,753,2024-02-10 04:20,2024-02-11 06:45,,2024-02-19 09:02,기타,,MW5,01,5물량장 1선석,울산,여수,석유제품 운반선,4,4,0,0,0,0,0,N,N,,
부산,100611,천진호,2024,012,최종,내항,출항,753,2024-02-10 04:20,2024-02-11 06:45,,2024-02-19 09:02,기타,,MW5,01,5물량장 1선석,울산,여수,석유제품 운반선,4,4,0,0,0,0,0,N,N,,
부산,040491,수성3,2024,001,최종,내항,입항,"4,771",2024-02-10 04:24,2024-02-11 00:00,2024-02-10 04:24,2024-02-15 11:23,기타,,MK2,01,감천 2부두 1선석,삼척,삼척,시멘트운반선,8,0,0,0,0,0,0,N,N,,
부산,040491,수성3,2024,001,최종,내항,출항,"4,771",2024-02-10 04:24,2024-02-11 00:00,,2024-02-15 11:23,기타,,MK2,01,감천 2부두 1선석,삼척,삼척,시멘트운반선,8,0,0,0,0,0,0,N,N,,
부산,180031,청해,2024,002,최종,내항,입항,199,2024-02-10 05:50,2024-04-20 11:10,,2024-05-03 16:57,기타,,MWB,01,봉래동물량장,기타항,울산,석유제품 운반선,1,1,0,0,0,0,0,N,N,,
부산,180031,청해,2024,002,최종,내항,출항,199,2024-02-10 05:50,2024-04-20 11:10,,2024-05-03 16:57,기타,,MWB,01,봉래동물량장,기타항,울산,석유제품 운반선,1,1,0,0,0,0,0,N,N,,
부산,018212,1거성,2024,004,최종,내항,출항,287,2024-02-10 06:10,2024-02-13 09:20,,2024-02-13 14:03,기타,,MW5,01,5물량장 1선석,마산,삼척,석유제품 운반선,3,1,0,0,0,0,0,N,N,,
부산,018212,1거성,2024,004,최종,내항,입항,287,2024-02-10 06:10,2024-02-13 09:20,,2024-02-13 14:03,기타,,MW5,01,5물량장 1선석,마산,삼척,석유제품 운반선,3,1,0,0,0,0,0,N,N,,
부산,D7DP,SM JAKARTA,2024,002,최종,외항,입항,"16,850",2024-02-10 06:42,2024-02-12 01:45,2024-02-10 06:42,2024-02-13 10:07,기타,24SMLM0034I,MB6,03,자성대부두 63선석,SHANGHAI,광양,풀컨테이너선,8,12,2,2,,,,Y,Y,,
부산,D7DP,SM JAKARTA,2024,002,최종,외항,출항,"16,850",2024-02-10 06:42,2024-02-12 01:45,2024-02-12 01:45,2024-02-13 10:07,기타,24SMLME034E,MB6,03,자성대부두 63선석,SHANGHAI,광양,풀컨테이너선,8,12,2,2,,,,Y,Y,,
부산,D7GK,JANGHO ANGEL,2024,004,최종,외항,입항,"1,135",2024-02-10 07:00,2024-02-13 04:00,2024-02-10 07:00,2024-02-13 10:10,기타,24MPPRA005I,MK6,03,감천 6부두 3선석,진해,HIKARI,일반화물선,3,7,,,,,,N,N,,
부산,D7GK,JANGHO ANGEL,2024,004,최종,외항,출항,"1,135",2024-02-10 07:00,2024-02-13 04:00,2024-02-13 04:00,2024-02-13 10:10,기타,24MPPRD008E,MK6,03,감천 6부두 3선석,진해,HIKARI,일반화물선,3,7,,,,,,N,N,,
부산,JM6512,HAMAYUU,2024,019,최종,외항,출항,"7,747",2024-02-10 07:00,2024-02-10 21:00,2024-02-10 18:10,2024-02-13 09:11,기타,24KPFC0210E,MBF,11,국제여객터미널 11선석,SHIMONOSEKI,SHIMONOSEKI,국제카페리,17,12,2,,232,298,232,N,Y,,
부산,JM6512,HAMAYUU,2024,019,최종,외항,입항,"7,747",2024-02-10 07:00,2024-02-10 21:00,2024-02-10 08:00,2024-02-13 09:11,기타,24KPFC0209I,MBF,11,국제여객터미널 11선석,SHIMONOSEKI,SHIMONOSEKI,국제카페리,15,12,2,,,,298,N,Y,,
부산,V7A5540,SAWASDEE SIRIUS,2024,002,최종,외항,출항,"18,051",2024-02-10 07:48,2024-02-12 22:22,2024-02-12 22:22,2024-02-13 10:41,기타,24HASL0230E,MBS,04,신선대부두 4선석,HO CHI MINH CITY,인천,풀컨테이너선,4,16,,,,,,Y,Y,,
부산,V7A5540,SAWASDEE SIRIUS,2024,002,최종,외항,입항,"18,051",2024-02-10 07:48,2024-02-12 22:22,2024-02-10 07:48,2024-02-13 10:41,기타,24HASL0275I,MBS,04,신선대부두 4선석,HO CHI MINH CITY,인천,풀컨테이너선,4,16,,,,,,Y,Y,,
부산,166803,로원호,2024,008,최종,내항,출항,396,2024-02-10 08:00,2024-02-14 14:00,,2024-02-14 16:02,기타,,MW5,01,5물량장 1선석,울산,동해,기타 유조선,4,2,0,0,0,0,0,N,N,,
부산,166803,로원호,2024,008,최종,내항,입항,396,2024-02-10 08:00,2024-02-14 14:00,,2024-02-14 16:02,기타,,MW5,01,5물량장 1선석,기타항,동해,기타 유조선,4,2,0,0,0,0,0,N,N,,
부산,3E7512,CECILIE F,2024,001,최종,외항,입항,"36,312",2024-02-10 09:24,2024-02-11 02:18,2024-02-10 12:00,2024-02-13 14:24,기타,24DOOS1006I,WAN,05,남외항 N-5박지,SINGAPORE,OKOGI,산물선(벌크선),,20,,,,,,N,N,,
부산,3E7512,CECILIE F,2024,001,최종,외항,출항,"36,312",2024-02-10 09:24,2024-02-11 02:18,2024-02-10 21:00,2024-02-13 14:24,기타,24DOOS1006E,WAN,05,남외항 N-5박지,SINGAPORE,OKOGI,산물선(벌크선),,20,,,,,,N,N,,
부산,3E5979,TC MESSENGER,2024,004,최종,외항,출항,"9,549",2024-02-10 09:25,2024-02-12 10:40,2024-02-12 10:40,2024-02-13 14:23,기타,24CKCO1077E,MBS,02,신선대부두 2선석,광양,NINGBO,풀컨테이너선,,18,,,,,,Y,Y,,
부산,3E5979,TC MESSENGER,2024,004,최종,외항,입항,"9,549",2024-02-10 09:25,2024-02-12 10:40,2024-02-10 09:25,2024-02-13 14:23,기타,24CKCO0135I,MBS,02,신선대부두 2선석,울산,NINGBO,풀컨테이너선,,18,,,,,,Y,Y,,
부산,BOAS5,MING LIAN,2024,002,최종,외항,출항,"21,674",2024-02-10 10:15,2024-02-10 19:18,2024-02-10 18:30,2024-02-13 09:26,기타,24SEACD023E,WAN,04,남외항 N-4박지,BAHUDOPI,VLADIVOSTOK,일반화물선,,20,,,,,,N,N,,
부산,BOAS5,MING LIAN,2024,002,최종,외항,입항,"21,674",2024-02-10 10:15,2024-02-10 19:18,2024-02-10 10:15,2024-02-13 09:26,기타,24SEACA023I,WAN,04,남외항 N-4박지,BAHUDOPI,VLADIVOSTOK,일반화물선,,20,,,,,,N,N,,
부산,BPFN5,JIN FU XING 6,2024,001,최종,외항,출항,"5,902",2024-02-10 10:15,2024-02-10 14:40,2024-02-10 14:40,2024-03-25 08:46,기타,24LSSPM120E,WAN,03,남외항 N-3박지,UBE,군산,일반화물선,,16,,,,,,N,N,,
부산,BPFN5,JIN FU XING 6,2024,001,최종,외항,입항,"5,902",2024-02-10 10:15,2024-02-10 14:40,2024-02-10 10:15,2024-03-25 08:46,기타,24LSSPM119I,WAN,03,남외항 N-3박지,UBE,군산,일반화물선,,16,,,,,,N,N,,
부산,DSOE5,PEGASUS YOTTA,2024,005,최종,외항,입항,"9,522",2024-02-10 10:42,2024-02-14 03:54,2024-02-10 10:42,2024-02-15 08:34,기타,24PCSLB010I,WAM,08,M박지 M8 묘지,군산,"NAGOYA, AICHI",풀컨테이너선,3,14,,,,,,Y,Y,,
부산,DSOE5,PEGASUS YOTTA,2024,005,최종,외항,출항,"9,522",2024-02-10 10:42,2024-02-14 03:54,2024-02-14 03:54,2024-02-15 08:35,기타,24PCSLB009E,MBS,03,신선대부두 3선석,군산,"NAGOYA, AICHI",풀컨테이너선,3,14,,,,,,Y,Y,,
부산,DSEX8,SUNNY OAK,2024,010,최종,외항,출항,"3,994",2024-02-10 11:24,2024-02-11 18:00,2024-02-11 18:00,2024-02-13 09:27,기타,24KMTC0772E,MB6,01,자성대부두 61선석,IMABARI,HIROSHIMA,풀컨테이너선,3,13,,,,,,Y,Y,,
부산,DSEX8,SUNNY OAK,2024,010,최종,외항,입항,"3,994",2024-02-10 11:24,2024-02-11 18:00,2024-02-10 11:24,2024-02-13 09:27,기타,24KMTC0751I,MB6,01,자성대부두 61선석,울산,HIROSHIMA,풀컨테이너선,3,13,,,,,,Y,Y,,
부산,DSFU2,PANSTAR DREAM,2024,017,최종,외항,입항,"9,759",2024-02-10 11:30,2024-02-11 15:00,2024-02-10 11:30,2024-02-13 10:13,기타,24PSLCP017I,MBF,12,국제여객터미널 12선석,OSAKA,OSAKA,국제카페리,19,30,7,9,260,189,189,N,N,,
부산,DSFU2,PANSTAR DREAM,2024,017,최종,외항,출항,"9,759",2024-02-10 11:30,2024-02-11 15:00,2024-02-11 14:00,2024-02-13 10:13,기타,24PSLCB018E,MBF,12,국제여객터미널 12선석,OSAKA,OSAKA,국제카페리,17,30,7,9,277,189,277,N,N,,
부산,5LPH9,NGM PANTHER,2024,001,최종,외항,입항,"44,251",2024-02-10 12:00,2024-02-11 16:46,2024-02-10 12:00,2024-02-13 10:39,기타,24POSMB005I,WAN,05,남외항 N-5박지,STOCKTON,TOKUYAMA,산물선(벌크선),,22,,,,,,N,N,,
부산,5LPH9,NGM PANTHER,2024,001,최종,외항,출항,"44,251",2024-02-10 12:00,2024-02-11 16:46,2024-02-11 16:46,2024-02-13 10:39,기타,24POSMB006E,WAN,05,남외항 N-5박지,STOCKTON,TOKUYAMA,산물선(벌크선),,22,,,,,,N,N,,
부산,DSQJ2,TY GLORIA,2024,002,최종,외항,출항,"4,105",2024-02-10 13:30,2024-02-15 20:05,2024-02-15 19:30,2024-02-20 16:40,기타,24KRMSK054E,MK2,03,감천 2부두 3선석,OCEAN DISTRICT,DONGJIAKOU,일반화물선,7,6,2,2,,,,Y,Y,,
부산,DSQJ2,TY GLORIA,2024,002,최종,외항,입항,"4,105",2024-02-10 13:30,2024-02-15 20:05,2024-02-10 14:00,2024-02-20 16:40,기타,24KRMSK054I,WAN,03,남외항 N-3박지,OCEAN DISTRICT,DONGJIAKOU,일반화물선,7,6,2,2,,,,Y,Y,,
부산,D7DZ,PANSTAR TSUSHIMA LINK,2024,046,최종,외항,입항,457,2024-02-10 14:10,2024-02-10 14:30,2024-02-10 14:10,2024-02-13 09:07,기타,24PSLCT046I,MBF,07,국제여객터미널 7선석,HITAKATSU,HITAKATSU,여객선,7,,,,,,75,N,N,,
부산,D7DZ,PANSTAR TSUSHIMA LINK,2024,046,최종,외항,출항,457,2024-02-10 14:10,2024-02-10 14:30,2024-02-10 14:10,2024-02-13 09:07,기타,24PSLCT047E,MBF,07,국제여객터미널 7선석,HITAKATSU,HITAKATSU,여객선,7,,,,,,,N,N,,
부산,212838,제8우진호,2024,014,최종,내항,입항,297,2024-02-10 14:45,2024-02-14 10:15,,2024-02-16 16:48,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,3,2,0,0,0,0,0,N,N,,
부산,212838,제8우진호,2024,014,최종,내항,출항,297,2024-02-10 14:45,2024-02-14 10:15,,2024-02-16 16:48,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,3,2,0,0,0,0,0,N,N,,
부산,VRCD7,AP POWER,2024,001,최종,외항,출항,"89,659",2024-02-10 15:24,2024-02-11 14:12,2024-02-11 14:12,2024-02-13 10:40,기타,24BLAK1094E,WAN,05,남외항 N-5박지,VOSTOCHNYY PORT,MAI-LIAO,산물선(벌크선),,24,,,,,,N,N,,
부산,VRCD7,AP POWER,2024,001,최종,외항,입항,"89,659",2024-02-10 15:24,2024-02-11 14:12,2024-02-10 15:24,2024-02-13 10:40,기타,24BLAK1094I,WAN,05,남외항 N-5박지,VOSTOCHNYY PORT,MAI-LIAO,산물선(벌크선),,24,,,,,,N,N,,
부산,170036,17유성호,2024,018,최종,내항,입항,438,2024-02-10 15:30,2024-02-12 17:10,,2024-02-13 11:59,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,170036,17유성호,2024,018,최종,내항,출항,438,2024-02-10 15:30,2024-02-12 17:10,,2024-02-13 11:59,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,D7SL,NINA,2024,038,최종,외항,출항,362,2024-02-10 17:20,2024-02-11 09:10,2024-02-11 08:40,2024-02-13 09:18,기타,24NINAA038E,MBF,08,국제여객터미널 8선석,HITAKATSU,HITAKATSU,여객선,8,,,,,,303,N,N,,
부산,D7SL,NINA,2024,038,최종,외항,입항,362,2024-02-10 17:20,2024-02-11 09:10,2024-02-10 17:20,2024-02-13 09:18,기타,24NINAS038I,MBF,08,국제여객터미널 8선석,HITAKATSU,HITAKATSU,여객선,8,,,,,,290,N,N,,
부산,180016,유니온가스,2024,003,최종,내항,출항,999,2024-02-10 17:25,2024-02-12 17:35,,2024-02-16 08:57,기타,,WAN,01,남외항 N-1박지,제주,울산,LPG 운반선,6,4,0,0,0,0,0,N,N,,
부산,180016,유니온가스,2024,003,최종,내항,입항,999,2024-02-10 17:25,2024-02-12 17:35,,2024-02-16 08:57,기타,,WAN,01,남외항 N-1박지,제주,울산,LPG 운반선,6,4,0,0,0,0,0,N,N,,
부산,D7MM,스카이로얄,2024,005,최종,내항,출항,"1,716",2024-02-10 17:25,2024-02-11 10:45,,2024-02-13 12:02,기타,,WAO,02,O박지 O2 묘지,울산,여천항,케미칼 운반선,6,7,0,0,0,0,0,Y,N,,
부산,D7MM,스카이로얄,2024,005,최종,내항,입항,"1,716",2024-02-10 17:25,2024-02-11 10:45,,2024-02-13 12:02,기타,,WAO,02,O박지 O2 묘지,울산,여천항,케미칼 운반선,6,7,0,0,0,0,0,Y,N,,
부산,D7DZ,PANSTAR TSUSHIMA LINK,2024,047,최종,외항,출항,457,2024-02-10 18:10,2024-02-11 08:40,2024-02-11 07:20,2024-02-13 09:13,기타,24PSLCT048E,MBF,07,국제여객터미널 7선석,HITAKATSU,HITAKATSU,여객선,7,,1,1,,,241,N,N,,
부산,D7DZ,PANSTAR TSUSHIMA LINK,2024,047,최종,외항,입항,457,2024-02-10 18:10,2024-02-11 08:40,2024-02-10 18:10,2024-02-13 09:13,기타,24PSLCT047I,MBF,07,국제여객터미널 7선석,HITAKATSU,HITAKATSU,여객선,7,,,1,,,228,N,N,,
부산,JG5720,NEW CAMELLIA,2024,038,최종,외항,출항,"19,961",2024-02-10 18:20,2024-02-11 22:18,2024-02-11 22:00,2024-02-13 09:59,기타,24CLCL543SE,MBF,12,국제여객터미널 12선석,HAKATA/FUKUOKA,HAKATA/FUKUOKA,여객선,14,29,,,441,281,441,N,Y,,
부산,JG5720,NEW CAMELLIA,2024,038,최종,외항,입항,"19,961",2024-02-10 18:20,2024-02-11 22:18,2024-02-10 18:30,2024-02-13 09:59,기타,24CLCL541NI,MBF,12,국제여객터미널 12선석,HAKATA/FUKUOKA,HAKATA/FUKUOKA,여객선,14,29,,,,,281,N,Y,,
부산,7KLX,QUEEN BEETLE,2024,026,최종,외항,입항,"2,589",2024-02-10 18:40,2024-02-11 09:00,2024-02-10 18:40,2024-02-13 09:25,기타,24JRBTQ026I,MBF,05,국제여객터미널 5선석,HAKATA/FUKUOKA,HAKATA/FUKUOKA,여객선,,17,,,,,254,Y,Y,,
부산,7KLX,QUEEN BEETLE,2024,026,최종,외항,출항,"2,589",2024-02-10 18:40,2024-02-11 09:00,2024-02-11 08:00,2024-02-13 09:25,기타,24JRBTB026E,MBF,05,국제여객터미널 5선석,HAKATA/FUKUOKA,HAKATA/FUKUOKA,여객선,,17,,,,,311,Y,Y,,
부산,DSQX2,SANSTAR DREAM,2024,009,최종,외항,출항,"5,319",2024-02-10 19:15,2024-02-11 12:30,2024-02-11 13:00,2024-02-13 13:12,기타,24PSLCB512E,MSL,01,신항 다목적부두,마산,KANAZAWA,세미(혼재)컨테이너선,8,9,,,,,,N,N,,
부산,DSQX2,SANSTAR DREAM,2024,009,최종,외항,입항,"5,319",2024-02-10 19:15,2024-02-11 12:30,2024-02-10 18:00,2024-02-13 13:04,기타,24PSLCP511I,MSL,01,신항 다목적부두,마산,KANAZAWA,세미(혼재)컨테이너선,8,9,,,,,,N,N,,
부산,200033,청담,2024,008,최종,내항,출항,"1,130",2024-02-10 19:30,2024-02-11 01:35,,2024-02-14 13:56,기타,,WAN,05,남외항 N-5박지,여천항,여천항,석유제품 운반선,5,5,0,0,0,0,0,Y,N,,
부산,200033,청담,2024,008,최종,내항,입항,"1,130",2024-02-10 19:30,2024-02-11 01:35,,2024-02-14 13:56,기타,,WAN,05,남외항 N-5박지,여천항,여천항,석유제품 운반선,5,5,0,0,0,0,0,Y,N,,
부산,D7PC,DONGJIN GENIUS,2024,005,최종,외항,출항,"4,346",2024-02-10 19:30,2024-02-13 09:30,2024-02-13 09:30,2024-02-13 11:08,기타,24DJSCG447E,MB7,01,7부두 71선석,"KURE, HIROSHIMA",KOBE,일반화물선,5,11,,,,,,Y,Y,,
부산,D7PC,DONGJIN GENIUS,2024,005,최종,외항,입항,"4,346",2024-02-10 19:30,2024-02-13 09:30,2024-02-10 19:30,2024-02-13 11:08,기타,24DJSCG446I,MB7,04,7부두 74선석,"KURE, HIROSHIMA",KOBE,일반화물선,5,11,,,,,,Y,Y,,
부산,3E6031,YUN DA,2024,001,최종,외항,출항,"3,317",2024-02-10 20:05,2024-02-11 07:40,2024-02-11 06:00,2024-02-13 13:23,기타,24BLUAE008E,WAN,03,남외항 N-3박지,NANTONG,VLADIVOSTOK,일반화물선,,14,,,,,,N,N,,
부산,3E6031,YUN DA,2024,001,최종,외항,입항,"3,317",2024-02-10 20:05,2024-02-11 07:40,2024-02-10 21:00,2024-02-13 13:23,기타,24BLUAE007I,WAN,03,남외항 N-3박지,NANTONG,VLADIVOSTOK,일반화물선,,14,,,,,,N,N,,
부산,DSQO4,수성에이스,2024,003,최종,내항,출항,"4,800",2024-02-10 20:10,2024-02-12 16:00,2024-02-12 16:00,2024-02-14 08:46,기타,,MK5,06,쌍용안벽,동해,동해,시멘트운반선,5,9,,,,,,Y,Y,,
부산,DSQO4,수성에이스,2024,003,최종,내항,입항,"4,800",2024-02-10 20:10,2024-02-12 16:00,2024-02-10 20:10,2024-02-14 08:46,기타,,MK5,06,쌍용안벽,동해,동해,시멘트운반선,5,9,,,,,,Y,Y,,
부산,029093,삼양305호,2024,001,최종,내항,입항,93,2024-02-10 20:40,2024-02-14 14:15,,2024-06-12 17:08,기타,,*LP,01,대평동호안,기타항,기타항,기타 예선,3,0,0,0,0,0,0,N,N,,
부산,029093,삼양305호,2024,001,최종,내항,출항,93,2024-02-10 20:40,2024-02-14 14:15,,2024-06-12 17:08,기타,,*LP,01,대평동호안,기타항,기타항,기타 예선,3,0,0,0,0,0,0,N,N,,
부산,D7WG,HECAN,2024,005,최종,외항,출항,"9,858",2024-02-10 21:18,2024-02-12 15:36,2024-02-12 15:00,2024-02-13 09:22,기타,24CCAS0057E,MS5,01,신항 5부두 1선석,SHIBUSHI,HAKATA/FUKUOKA,풀컨테이너선,3,15,,,,,,N,N,,
부산,D7WG,HECAN,2024,005,최종,외항,입항,"9,858",2024-02-10 21:18,2024-02-12 15:36,2024-02-10 21:00,2024-02-13 09:03,기타,24CCAS0057I,WAU,03,신항 U-3 정박지,SHIBUSHI,HAKATA/FUKUOKA,풀컨테이너선,3,15,,,,,,Y,N,,
부산,D7MW,제7에스제이가스호,2024,001,최종,내항,입항,"2,691",2024-02-10 22:15,2024-02-11 00:50,2024-02-10 22:30,2024-02-13 11:19,기타,,WAN,02,남외항 N-2박지,울산,대산,LPG 운반선,7,7,,,,,,N,N,,
부산,D7MW,제7에스제이가스호,2024,001,최종,내항,출항,"2,691",2024-02-10 22:15,2024-02-11 00:50,2024-02-11 00:00,2024-02-13 11:20,기타,,WAN,02,남외항 N-2박지,울산,대산,LPG 운반선,7,7,,,,,,N,N,,
